source_figure,source_panel,source_file,grain,plot_role,row_order,metric_order,metric,metric_label,value,value_pct,ci95_low_pct,ci95_high_pct,ci95_halfwidth_pct,full_pass,denominator,count_label,n_points,runs,suite,suite_label,family,family_label,tier,tier_label,model_tier,model_group,model,model_label,model_order,input_source,denominator_policy,data_scope,notes
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,30.0,0/30 (0.0%),,30.0,,,Travel,Travel,,,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,30.0,0/30 (0.0%),,30.0,,,Travel,Travel,,,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,2,formal_mean,Scenario-level conformance,0.10936838262139466,10.936838262139466,,,,,30.0,,,30.0,,,Travel,Travel,,,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,2,formal_mean,Scenario-level conformance,0.15774670876017438,15.774670876017439,,,,,30.0,,,30.0,,,Travel,Travel,,,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,2,formal_mean,Scenario-level conformance,0.0,0.0,,,,,30.0,,,30.0,,,Travel,Travel,,,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,3,stepwise_mean,Step-level progress,0.2634849381314183,26.348493813141832,,,,,30.0,,,30.0,,,Travel,Travel,,,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,3,stepwise_mean,Step-level progress,0.37642784621616365,37.642784621616364,,,,,30.0,,,30.0,,,Travel,Travel,,,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,3,stepwise_mean,Step-level progress,0.10428100085371896,10.428100085371895,,,,,30.0,,,30.0,,,Travel,Travel,,,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,30.0,0/30 (0.0%),,30.0,,,Travel,Travel,,,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,1,full_pass_rate,Full pass,0.06666666666666667,6.666666666666667,,,,2.0,30.0,2/30 (6.7%),,30.0,,,Travel,Travel,,,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,30.0,0/30 (0.0%),,30.0,,,Travel,Travel,,,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,2,formal_mean,Scenario-level conformance,0.03693686894253868,3.693686894253868,,,,,30.0,,,30.0,,,Travel,Travel,,,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,2,formal_mean,Scenario-level conformance,0.5133245587391584,51.33245587391584,,,,,30.0,,,30.0,,,Travel,Travel,,,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,2,formal_mean,Scenario-level conformance,0.1846635127216275,18.46635127216275,,,,,30.0,,,30.0,,,Travel,Travel,,,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,3,stepwise_mean,Step-level progress,0.15214640351337053,15.214640351337053,,,,,30.0,,,30.0,,,Travel,Travel,,,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,3,stepwise_mean,Step-level progress,0.6579139017493442,65.79139017493442,,,,,30.0,,,30.0,,,Travel,Travel,,,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,1,3,stepwise_mean,Step-level progress,0.42930180297768633,42.930180297768636,,,,,30.0,,,30.0,,,Travel,Travel,,,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,1,full_pass_rate,Full pass,0.2,20.0,,,,6.0,30.0,6/30 (20.0%),,30.0,,,Grocery,Grocery,,,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,1,full_pass_rate,Full pass,0.13333333333333333,13.333333333333334,,,,4.0,30.0,4/30 (13.3%),,30.0,,,Grocery,Grocery,,,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,1,full_pass_rate,Full pass,0.16666666666666666,16.666666666666664,,,,5.0,30.0,5/30 (16.7%),,30.0,,,Grocery,Grocery,,,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,2,formal_mean,Scenario-level conformance,0.5128078959202628,51.280789592026274,,,,,30.0,,,30.0,,,Grocery,Grocery,,,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,2,formal_mean,Scenario-level conformance,0.6690588871853814,66.90588871853814,,,,,30.0,,,30.0,,,Grocery,Grocery,,,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,2,formal_mean,Scenario-level conformance,0.48966450693249214,48.966450693249215,,,,,30.0,,,30.0,,,Grocery,Grocery,,,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,3,stepwise_mean,Step-level progress,0.6736733537753342,67.36733537753342,,,,,30.0,,,30.0,,,Grocery,Grocery,,,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,3,stepwise_mean,Step-level progress,0.844263166537511,84.4263166537511,,,,,30.0,,,30.0,,,Grocery,Grocery,,,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,3,stepwise_mean,Step-level progress,0.5844321103663024,58.44321103663024,,,,,30.0,,,30.0,,,Grocery,Grocery,,,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,30.0,0/30 (0.0%),,30.0,,,Grocery,Grocery,,,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,2,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,30.0,0/30 (0.0%),,29.0,,,Grocery,Grocery,,,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
